City,Date,PM2.5,PM10,NO,NO2,NOx,CO,SO2,O3,AQI,AQI_Bucket
Pune,2019-08-24,27.75,46.24,22.26,6.11,59.14,32.76,1.19,6.36,59.0,Satisfactory
Pune,2019-08-25,20.59,34.32,22.25,6.14,59.12,36.87,1.33,6.36,59.0,Satisfactory
Pune,2019-08-26,32.61,54.36,22.46,6.12,59.68,37.22,1.35,6.42,60.0,Satisfactory
Pune,2019-08-27,33.66,56.1,22.28,6.12,59.19,36.92,1.34,6.36,59.0,Satisfactory
Pune,2019-08-28,35.11,58.52,22.27,6.13,59.18,36.91,1.34,6.36,59.0,Satisfactory
Pune,2019-08-29,24.2,40.34,22.38,6.11,59.48,37.09,1.34,6.4,59.0,Satisfactory
Pune,2019-08-30,18.84,31.39,22.25,6.11,59.13,36.88,1.34,6.36,59.0,Satisfactory
Pune,2019-08-31,22.58,37.63,22.29,6.12,59.22,36.93,1.34,6.37,59.0,Satisfactory
Pune,2019-09-01,16.61,27.69,22.29,6.1,59.24,36.94,1.34,6.37,59.0,Satisfactory
Pune,2019-09-02,25.2,42.01,22.35,6.14,59.38,37.03,1.34,6.38,59.0,Satisfactory
Pune,2019-09-03,14.35,23.92,22.36,6.14,59.41,37.05,1.34,6.39,59.0,Satisfactory
Pune,2019-09-04,12.96,21.59,22.24,6.11,59.09,36.85,1.33,6.35,59.0,Satisfactory
Pune,2019-09-05,11.57,19.28,22.34,6.12,59.35,37.02,1.34,6.38,59.0,Satisfactory
Pune,2019-09-06,12.85,21.41,22.22,6.11,59.05,36.83,1.33,6.35,59.0,Satisfactory
Pune,2019-09-07,12.36,20.59,22.24,6.12,59.11,36.86,1.33,6.36,59.0,Satisfactory
Pune,2019-09-08,13.1,21.83,22.29,6.14,59.23,36.94,1.34,6.37,59.0,Satisfactory
Pune,2019-09-09,18.68,31.13,22.27,6.14,59.19,36.91,1.34,6.36,59.0,Satisfactory
Pune,2019-09-10,21.3,35.49,22.26,6.11,59.15,36.89,1.34,6.36,59.0,Satisfactory
Pune,2019-09-11,29.46,49.1,22.34,6.11,59.36,37.02,1.34,6.38,59.0,Satisfactory
Pune,2019-09-12,25.28,42.13,22.26,6.1,59.14,36.88,1.34,6.36,59.0,Satisfactory
Pune,2019-09-13,18.64,31.07,22.3,6.09,59.26,36.96,1.34,6.37,59.0,Satisfactory
Pune,2019-09-14,27.81,46.35,22.36,6.07,59.41,37.05,1.34,6.39,59.0,Satisfactory
Pune,2019-09-15,22.14,36.9,22.22,6.07,59.05,36.83,1.33,6.35,59.0,Satisfactory
Pune,2019-09-16,21.84,36.41,22.19,6.08,58.95,36.77,1.33,6.34,59.0,Satisfactory
Pune,2019-09-17,19.93,33.21,22.25,6.07,59.13,36.88,1.34,6.36,59.0,Satisfactory
Pune,2019-09-18,27.5,45.84,22.17,6.09,58.91,36.74,1.33,6.33,59.0,Satisfactory
Pune,2019-09-19,24.8,41.33,22.31,6.08,59.29,36.98,1.34,6.38,59.0,Satisfactory
Pune,2019-09-20,36.07,60.12,25.37,6.08,63.78,38.42,1.33,6.35,64.0,Satisfactory
Pune,2019-09-21,30.64,51.06,28.6,6.08,68.64,40.04,1.33,6.36,69.0,Satisfactory
Pune,2019-09-22,26.23,43.71,28.7,6.07,68.87,40.17,1.34,6.38,69.0,Satisfactory
Pune,2019-09-23,29.32,48.87,28.46,6.09,68.31,39.85,1.33,6.33,68.0,Satisfactory
Pune,2019-09-24,19.96,33.27,28.59,6.08,68.61,35.65,1.19,6.35,69.0,Satisfactory
Pune,2019-09-25,21.37,35.62,28.77,6.08,69.05,40.28,1.34,6.39,69.0,Satisfactory
Pune,2019-09-26,17.1,28.49,28.8,6.23,69.13,40.27,1.34,6.4,69.0,Satisfactory
Pune,2019-09-27,14.43,24.04,28.6,6.06,68.63,40.03,1.33,6.35,69.0,Satisfactory
Pune,2019-09-28,19.37,32.29,28.61,6.08,68.67,40.05,1.34,6.36,69.0,Satisfactory
Pune,2019-09-29,21.03,35.05,28.62,6.06,68.69,40.07,1.34,6.36,69.0,Satisfactory
Pune,2019-09-30,18.77,31.29,28.79,6.06,69.1,40.31,1.34,6.4,69.0,Satisfactory
Pune,2019-10-01,19.21,32.02,28.59,6.06,68.61,40.03,1.33,6.35,69.0,Satisfactory
